index,commentaires
177,"Only stayed one night as a stop Ofer before flying out

Reception:
-Address of actual flat doesn’t match the address on the Airbnb listing
-convoluted entry that requires 5 codes to get the keys to the unmarked apartment. If you follow the instructions step by step, it’s not rocket science but it’s a real hassle when you have a bunch of luggage
-also keep in mind that you have to remember or follow most of those steps any time you step out even for a brief errand
-the building entrance looks like the set for Taken, when Liam Nelson electrocutes the bad guy

The actual apartment
-mostly fine, there was a broken chair that was shoddily put back together. I found out the hard way by trying to sit on it. Otherwise, it’s pretty much as advertised. If staying with more than two people you should know the sleeper sofa is uncomfortable even as sleeper sofas go.

Mediocre to poor communication, took a long time to answer a basic question about whether there were only stairs or if there was also a lift. (No lift, narrow stairs, broken handrail) I probably would have canceled the booking had the answer gotten back to me in a timely manner. My own fault for letting that one slip, I guess. 

I’ll know better next time. Won’t be staying here the next time I’m in Paris. 

For what it’s worth, the neighborhood is actually fine. A bit more eclectic and grittier than Saint Germain or Marais, but lots of restaurants, markets, bars in the area, accessible to transport and walkable to Canal St Martin, Marais, Place de la Republique"
177,I had a bad experience... hopefully they clean the apartment before the next guest.
177,"Absolutely great aparment. Very clean, very central, cozy, spacious and the interior design was amazing. Communication with Anthony was great. He always responded within an hour."
177,"What a beautiful apartment in an amazing location! Check in was very easy and the flat was exactly like the photos - very stylish, spacious and comfortable. We could walk to so many parts of town and we were also right next to the metro."
177,"Great stay at Dany's apartment. The apartment is in a bit of a dodgy area, and to enter you have to go through some dark corridors. That being said, the actual apartment is beautiful, large, and well designed."
177,Christian's place is in a great location - tons to do and you can walk nearly everywhere from there. Super accessible from Gar Du Nord and the neighborhood has tons of character.
177,"Apesar da ótima localização e ser como nas fotos, tivemos alguns problemas.
Chegamos antes do horário do check in  coincidentemente junto com a faxineira e aproveitamos pra deixar as malas até o horário acordado (15 horas).
Extremamente confuso o acesso ao prédio. Códigos, portões, etc... para completar, as instruções com fotos enviada pelo proprietario está desatualizada, pois trocaram a porta de acesso ao prédio.
As roupas de cama estavam sujas e cheirando mal, principalmente as fronhas, que certamente nao foram trocadas. Tivemos que lavar novamente. 
O tapete da sala estava imundo! Possivelmente nunca foi limpo.
O rack de secar toalhas não estava funcionando e o apartamento não oferece toalhas extras."
177,"Die Wohnung ist super gelegen und prima für ein Wochenende, an dem man eh hauptsächlich unterwegs ist."
177,"Pros: close to train station, easy to get to the major attractions. Lots of good restaurants nearby. Apartment is in gated area. Decorations in apartment were stylish. 

Cons: 2 rolls of toilet paper for 4 people for 3 nights. Showers aren’t warm for long so be quick. The host provided incorrect door code which caused an inconvenience checking in, however this was resolved. Beds were uncomfortable, and we aren’t picky sleepers. Last day there was construction on the roof but this is not the host’s fault. 

Overall it was fine, but considering the cost, our expectations were not met."
177,"Él apartamento es como se ve en las imágenes. El proceso de llegada,parece más complicado en un principio que lo que luego resulta ser. El apartamento se encuentra a 1 minuto de una boca de metro,lo que hace muy fácil moverse por la ciudad. Además El Barrio cuenta con muchos restaurantes y  supermercados en los alrededores.
Por poner una pega,el sofá cama resulta muy incómodo,ya que el colchón es muy fino,por lo que el apartamento es más apropiado para una pareja que para más personas."
177,"It was a nice space, plenty of room and had everything we needed. The front door of the apartment was a little hard to figure out, but we finally got the hang of it. It just required a slam to close more often than not.

The only issue we had was trying to use the washer/dryer combo. We couldn't figure out how to get the dryer function to work and ended up air drying all of our clothes. There were no instructions or guides in the home for how to use and Google was not helpful. 

Only other negative was the actual location of the apartment. Yes, it's very convenient to a couple different metro stops, but it's not the safest area. You have to be very vigilant leaving the metro stations. We also didn't feel comfortable taking the metro after dark and ended up using Uber if we needed to get back later. I wouldn't recommend for families with kids, etc. but it was fine for a vigilant couple."
177,"Dany/Anthony have a great place. There was plenty of space, the unit has recently been renovated, and everything was clean. The location excellent for walking to tourist spots and nightlife. The bed and couch were comfortable, and everything worked. It looks better than the pictures here, and I highly recommend it.

There was a little construction outside the building which made it a little awkward to get in to the unit, and the stairway and entrance was a little dark.

Also, the bathroom situation is a little inconvenient - the actual toilette and a small hand sink are near the front door, while the shower and a larger sink are in the bedroom without their own door. 

Overall this is a great place and I highly recommend it to pretty much anyone."
177,"Dany’s apartment was lovely and the location is great. As other travelers have mentioned, check in can be a little challenging as there are several steps and codes. And there is currently construction. If you stay calm and follow instructions you can easily avoid frustration. Thanks Dany! I will definitely try to stay in this apartment the next time I’m in Paris."
177,"Awesome place in a fun area. Check in was easy if you just follow instructions. Nice clean place, enjoyed it and would definitely recommend this place!"
177,"The Airbnb looks exactly like the listing, beautiful! The directions with the codes to get in are pretty easy after you go through it the first time. So don’t let that deter you from staying here. And if anything, Dany was very responsive to any of our questions!"
177,When we came there was a lot of construction on the entry way we had to get through and also right outside our window so we had to keep our blinds closed.. other than that this was a great place to stay and Dany answered questions quickly and was very helpful! Also the design was very cool in this apartment.
177,The outside of the apartment had construction so we were a bit skeptical of the place. However once inside the apartment was amazing. The location was great for us. Got lost at first but host responded quickly and helped us find it. We definitely are going to book again next trip!
177,"Very convenient location, clean apartment, just as it appears in the photos."
177,Dany’s place was a good stay for us. Finding it was a little confusing at first but Dany was very quick to respond and was generally helpful during our stay. There are a couple of entryways to get to the passage but Sebastopol is the best and easiest entryway to use! The metro and bus are right near the entryway. Tons of cafes and restaurants nearby. We would stay again!
177,Dany was a great host! Quick responses and a beautiful apartment.
177,Amazing location and place! Totally recommended 😍
177,"This place was much quieter at night than I expected - which is a very good thing.  We had great sleeps, hot showers (not too long though), and were able to unwind with a little Netflix (available on the TV) at the end of the evening.  I would happily book this place again."
177,A Nice place to stay. Very stylish and modern. Pictures very accurate. The neighborhood is a little bit unsafe at night but the building is well secured.
177,Everything but check-in process ran great
177,Awesome place! The apartment is very secure and the roof access is great for enjoying the wonderful Parisian nights! Highly recommend
177,"Really cute, stylish place! Everything was clean and as we expected. Communication with the host was speedy and clear, and check in was on our own so we didn't have to worry about coordinating. Would stay here again!"
177,Dany's flat is very stylish with lots of amenities. It's a bit loud with street noise when you open the window but that is to be expected when staying in such a bustling area. Saint-Denis is a wonderful area for restaurants and cafes. I would recommend this place to anyone staying in Paris.
177,"This small apartment is in a great location in Paris! It was a good choice for our two-night getaway. Some basic things weren’t provided, though. We didn’t have any toilet paper or hand towels in the kitchen or bathroom. There was a n’espresso machine, but no coffee provided for it (not an essential thing to have, but would have been nice!). Otherwise, we enjoyed our stay!"
177,"The location was amazing. The place itself was awesome and definitely as described. As for the location, hard to find. The instructions from the host, not accurate and misleading. Communication wasn't the best, but he was on a trip, so I'll give him a pass. Biggest grief, NO TOILET PAPER!!! Lol I wrote that for my friend who was not happy"
177,Great location with very stylish touches. Road outside was a bit noisy but to be expected in central Paris.
177,"Nice place close to the subway.   No airco was hard to manage with record temperatures, but I realize these were exceptional circumstances everyone had to manage."
177,"This is a great place to stay, close to Strasbourg-St Denis metro and in easy walking distance to major attractions (Notre Dame, Louvre, Pompidou Centre etc) as well as Gare de L'est and Gare du Nord (~15-20 mins). One point to mention is that this Airbnb is more suited to confident travellers as this area is fast paced and less 'touristy' (but we loved getting a more authentic experience)."
177,"Gorgeous space in the lively Marais. Perfect location close to the metro & amazing food, stylish space with everything we needed, sparkling clean, helpful host. What more could you ask for? Thanks Dany & Anthony! We hope to return very soon!"
177,"Perfect apartment in central Paris, super stylish and clean, Metro one block away. Couldn’t ask for more. 

We were four girlfriends, was even a great hub for at home charcuterie and champagne, tho many restaurants along Rue Saint Denis. Merci!"
177,Dany's place was a lovely apartment and well located within walking distance to metro and major attractions.Communication with Dany was quick and easy.I would recommend the apartment anytime.
177,Very convenient location for getting around. Apartment is stylish
177,"Great location and Metro links from the airport. Small ideal for two, but tight for three."
177,"Good location, easy check in. Place was pretty clean, however there were a lot of ants. Overall a good stay, only negative were the ants."
177,The apartment is well designed and you can walk everywhere. The common entrance to the building was a bit sketchy with bad smells. There was window  blind missing and not fixed for our stay which was inconvenient given the heat at that time in Paris and that we were using the lounge as a second bedroom.
177,Very Nice stay. I can only recommend
177,"Very stylish apartment with plenty of light. Kitchen is great and has a washing machine which is very useful if traveling for a while.
No lift though so make sure you are prepared for a couple of flights of stairs. 
Close to public transport and only about 20 mins to all the nearest big attractions."
177,"It is a very nice place to stay. The decoration is amazing and you can find in the apartment everything necessary. The place is full of Light and is confortable.
Anthony was very nice and sent every instruction in advance. I Would stay there again without a doubt."
177,Leuk appartement alleen de buurt is beetje wisselend en in de avond zou ik daar niet alleen rond lopen. Communicatie met de huiseigenaar kan beter moeilijk bereikbaar. Verder wel heel vriendelijk en bereid om te helpen
177,Great place
177,"Perfect for our group of 4. Well maintained, stylish, comfortable, and quiet. The location was great, close to the metro, shops and cafes. Highly recommended!"
177,"Very stylish, clean apartment."
177,"The apartment was in a good location, close to the metro and the neighborhood was busy with many places within walking distance. Not far from Louvre/Notre Dame and other tourists destinations. The apartment was stylish and comfortable for the 2 adults and child. The apartment was on the second floor with no elevator but we managed with no problem even with a stroller and baby! The directions to access the apartment were clear and hassle free."
177,"Overall the stay was enjoyable - close to metro, good location and stylish interior. However, the entry instructions given featured a wrong door code and slow response from host meant we had to wait for a building resident to let us into the building itself on the day of check in - this was rectified the following day by host. 

Communication was poor on the day of check in, but other than that I enjoyed my stay and would still recommend staying here!"
177,The design of the apartment was beautiful.
177,"It’s great place, we loved it!
We had some challenges with the convertible bed in the living room, but solved quickly. :)"
177,great place & great host!
177,Very clean & same as photos
177,"It’s a nice place that is nicely decorated, it’s close to all the tourist spots as well as restaurants and other things like thrift stores ect. All in all great stay."
177,Very stylish. Very clean. The area is a little sketchy at night but once you’re inside it’s fine! Short walk to shops and restaurants near by. The check in was a little complicated with all the different codes. The door to the place is hard to open - very heavy. But overall it was a nice stay. Would recommend to stay!
177,"This apartment is spacious and stunning, and I would definitely recommend staying here. There is a lot of space to relax in after a day walking about the neighborhood and city - which is easy to do as this is a great jumping off point (easy access to walking and metro for all of Paris), and it is a great neighborhood to explore."
177,"The location of this apartment is great, really walkable to most of the central locations. The deco is quite artistic. Although no lift (common in center Paris), it was not that difficult to get up and down. Overall good experiences and meet our expectations."
177,"Great communication- apartment was as expected and nice. Ran out of hot water most days, but great experience excluding that overall."
177,"This place has an amazing location in the heart of Paris, it has easy Metro connections and a lot of food options nearby! The host is very helpful and will respond quickly🙌🏼 The check-in can seem a bit confusing, but is you just follow the instructions it’ll be fine😉 The place is very true to picture and is a perfect size for two (even though I went by myself)☺️ All in all I’m very happy with my stay at this Airbnb"
177,"Dany's place was perfectly located, close to metro stops and 15 mins from the train station. Most importantly, the space itself was beautiful - it was stylish, clean, and room-y for the two of us. We felt perfectly at home."
177,Stylish place in a great location
177,Alles tip-top! Viel Platz für Pariser Verhältnisse und blitzsauber. Hochwertige Ausstattung und geschmackvoll eingerichtet. U-Bahn 50m entfernt (Strasbourg-St.Denis) Rundum zufrieden. Vielen Dank!
177,"Great place to stay and discover Paris! The apartment is stylish, very clean and good located. Metro and bus are just around the corner. I can highly recommend."
177,It was a really cool area and the apartment was nice. If you arrive in the evening the instructions for the check-in are crystal clear but I can see that maybe during the day when some of the building doors are open someone being confused as to which is the first code as the door is already open. Overall it was a nice time
177,An extremely stylish apartment located in a really good location for those wanting to explore Paris. We were basically able to walk to all the key sites from Dany's flat. Dany was also really efficient at getting back to me whenever i messaged him (really quick response time).  Lovely place.
177,"Nice accomodation, friendly host"
177,All good
177,Very stylish space. We found the area very easy to get around with a lot of great places to eat close by.
177,Stylish and cozy traditional apartment with a modern touch. Sparkling clean! Also great host with fast responses when need of help.
177,"Dany's apartment was nice and new and in a location that is a bit seedy. There were street workers on the sidewalk and loud music playing past 3am most nights. 

The check in process was definitely the worst I've ever had using Airbnb. The address in airbnb was incorrect, and had to walk a couple blocks away to a new location to pick up keys. That location was blocked by a series of gates that did not work, so had to walk around the block to the other side and use new codes. Once there, I had to find 4 distinct codes to open the doors across the formal airbnb instructions, texts, and the airbnb messages to find the key.  Afterwards I walked back to the actual address on the airbnb, and there was nothing there. It was only then that it was clear the check in address was also the airbnb, and the location was incorrect on Airbnb. After walking back and redoing the entire process, checkin took over an hour dragging our suitcases. 

The airbnb itself was new and clean, but the check in process was not good and I would never stay at one of Dany's apartments again."
177,"The apartment is really nice and cozy, design is super fancy :) The location is not super convenient  (quite far from key sightings), besides there is a prostitutes point on this street :)) 
But the overall impression is good."
177,"The interior is beautiful and the washer/dryer are very helpful for the stay. However, this may not be the best option for a smooth, stress-free visit to Paris. Entrance requires 5 unique key codes to be entered. All of which are possible points of failure. During my trip I was locked out of the Airbnb late at night because of a keypad being broken and had to wait a long time for re-entry. Even when I was let in by a neighbor I was still stuck in my Airbnb because exiting would mean having to wait for another neighbor to let me in, which would be very difficult late at night. To add insult to injury the host did not even apologize when he provided the alternative key code hours later. Upon check in the key was in the wrong lockbox and I had to find the other passcode on a slip of paper on the ground as if I was hunting for clues because the host would not answer the phone due to him traveling.  The neighborhood was very loud at night because some ""ladies of the night"" stand on the street at all times and chat very loudly. If you are willing to risk some inconveniences for a beautifully designed space then this is the option for you. If not then look elsewhere."
177,Sehr stilvoll eingerichtete Wohnung zum Wohlfühlen!
177,"Honestly the cleanest apartment I have stayed at. Cool and stylish decor, convenient location as is very central, would definitely stay here again!"
178,Super endroit pour se poser avant/après un examen. Les hôtes sont extrêmement sympathiques et le chat vient dire bonjour de temps en temps. Je recommande vivement
178,"Ras, chambre au calme idéalement située par rapport à la maison des examens"
178,"Chambre agréable et spacieuse. Bien située, proche transport et centre d'examen. 
Accueil chaleureux par les propriétaires. 
Je recommande."
178,"à refaire sans problème !
Accueil très chaleureux dans cette maison calme et plaisante, merci Thierry pour le café !"
178,Pas de surprise par rapport à la description parfaitement détaillée ! Thierry est très réactif pour répondre aux éventuelles questions complémentaires. Accueil du couple très agréable et chambre confortable. Idéal pour passer une soutenance ou tout autre examen à la Maison des Examens !
178,Je suis venu dans le cadre d’un examen et ai trouvé la tranquillité dont j’avais besoin
178,Merci à Thierry pour son accueil. La chambre est conforme et très confortable. Le logement est idéalement situé et le parking est un vrai plus....une note particulière pour le café qui est remarquable !
178,"Séjour très agréable chez Thierry et son épouse. Très accueillants et arrangeants, vous passerez un séjour au calme et à proximité des commerces essentiels pour un séjour tranquille. Je les recommande avec plaisir"
178,"Si je devais revenir, je reviendrai sans aucun soucis, avec grand plaisir"
178,Hôtes très gentils et accommodants. Chambre parfaitement insonorisée et lit très confortable. Tout est très propre et le café est absolument délicieux.
178,"Hôtes très agréables et accommodants. J’ai passé un très bon séjour
Je recommande fortement"
178,"Très bon accueil, logement conforme à mes attentes et aux commentaires des autres voyageurs."
178,"Accueil chaleureux et lit confortable, merci !"
178,"Vous pouvez venir vous poser sans souci, vous ne serez pas déçu. Bonne découverte !"
178,Très bon accueil. Thierry est très arrangeant et a le sens de l’hospitalité!
178,"très bon accueil , appartement confortable"
178,"Très bon accueil,
Parfait pour passer un examen au SIEC"
178,Bel accueil propre et parfait pr la proximité  avec la maison des examens
178,"Tres contente de cette location, où j'ai  pu être au calme. Thierry est charmant et la propreté irréprochable. Je recommande."
178,"C’est une chambre avec vue dégagée, une bonne literie, un espace propre et un bel accueil. La salle de bain commune est propre, équipée. C’est une chambre mais Thierry fait tout de suite confiance et vous accueille avec chaleur, vous offre un rafraîchissement et les clefs de chez lui. Merci Thierry!"
178,"Emplacement parfait pour passer un examen ( calme, proximité maison des examens et transports), accueil et échanges agréables tout au long du séjour, chambre fonctionnelle et accès à la cuisine accepté. Bref, très bien!"
178,"Je suis venue pour un concours, la maison est très calme, l’accueil charmant et le chat, clochette, adorable !"
178,"Literie confortable, lieu calme et très propre et accueil parfait avant examen."
178,Très belle chambre avec un lit de qualité. Merci pour ce beau séjour je recommande vivement de venir séjourner dans cette belle maison.
178,Maison très propre et hôtes très accueillants (et chat très sympathique)
178,"Accueillants chaleureux.
Comme a la maison"
178,Chambre très confortable à deux pas de la maison des examens je recommande
178,"J'ai passé une nuit chez Thierry et sa femme, afin de passer mon concours le lendemain matin à la maison des examens (qui se trouve à 5min à pied).
La chambre est très confortable (le lit super, le store qui ne laisse passer aucune lumière <3 ), propre et calme. Merci pour votre accueil, votre conversation (et le café qui est super bon) ! J'étais dans des conditions parfaites pour mon concours :) J'ai même pu me reposer tranquillement à l'appartement avant de repartir avec mes affaires.
Je reviendrai avec plaisir! (si besoin ;) )"
178,Une bonne nuit dans un endroit propre et un accueil sympathique. A 5 min de la maison d'examen.
178,"La maison est très agréable, on s’y sent bien. Proche des commodités, superette, resto, bar, snack, elle se situe surtout à 5 minutes à pied du centre des examens et du RER B. Donc vraiment idéal pour ceux qui passent leur concours. Très bon accueil de Thierry et son épouse qui ont accepté de me garder mon sac jusqu’à la fin des examens. 
Je recommande !"
178,Logement conforme à la description donnée.Accueil attentionné.
178,"Logement proche rer, pratique et Thierry et pascale ont été très arrangeant. Je recommande !"
178,"Super hôte , chambre propre nickel"
178,"Je suis ravi de mon séjours chez Thierry et de son épouse. Pour réviser ses examens la chambre est idéale, calme et proximité. Merci encore pour votre accueil chaleureux. Redha"
178,"Chambre conforme aux descriptifs. Proche de la maison des examens, à 3mn à pied et proche de la sortie du RER B. 
Hôtes très sympathiques, à l'écoute et très réactifs aux messages. Je recommande"
178,Accueil agréable chambre confortable et propre ainsi que la salle de bain.
178,"Nous avons passé une nuit, nous avons fort bien dormi ! 
Notre soucis à était le retour car faute des grèves, il n'y a que le RER b qui arrive et un bus de nuit (ligne 21).
Je recommande !"
178,Bon accueil et bon emplacement
178,Rien à redire
178,"Thierry est facilement joignable et très réactif.
La literie est un piège dont vous aurez du mal à vous échapper au matin, de part son confort... 
Logement très bien situé à Arcueil, à proximité quasi-immédiate de la gare RER B."
178,Thierry est un hôte très attentionné et arrangeant. Je me suis sentie comme a la maison. Merci beaucoup pour votre accueil. Je conseille vivement ce logement !!
178,"Chambre propre et calme, parfaite pour y préparer des examens. Maisons des examens à 2 pas, donc super pratique. Rer B tout proche. Hôtes très accueillants."
178,"Bon accueil, bien situé, chambre confortable et sans bruit."
178,Je passais mes examens à côté et pour se faire j’avais besoin d’un logement de proximité où je ne serai pas dérangé. Le deal était très bien. Merci d’avoir gardé la valise le temps de l’examen
178,"Hôte très accueillant et disponible, la chambre est très bien."
178,Endroit sympa et calme. À recommander
178,"Chambre correcte, le matelas pas vraiment confortable, les autres occupants pas trop respectueux de la propreté des lieux!
J’ai été en revanche très bien accueillie!"
178,"Bon rapport qualité prix, proche du siec. Très bonne accueil.
Je conseil vivement Sébastien"
178,"Thierry et ça compagne sont très sympathiques si on fait abstraction de l’odeur pestilentielle de tabac froid régnant dans la maison. Par ailleurs pourtant pas sujet au mal de dos je me suis réveillé complètement cassé, la literie est vraiment déplorable."
178,"Mon séjour chez Thierry était parfait, accueil chaleureux, l'appartement est bien situé et la chambre était confortable. Je recommende un séjour chez Thierry."
178,"Chambre propre et calme, à 2 pas de la gare RER. Hôtes accueillants à recommander. Bonne adresse."
178,"Hôtes très sympathiques, chaleureux et à l'écoute. La chambre est très bien, calme et idéalement situé proche du RER et de la maison des examens. Je recommande cette chambre pour y passer quelques jours !

Merci de votre accueil et de votre sympathie !"
178,De super hôtes! Très accueillant
178,"Chambre chez l'habitant trés propre, super calme et proche RER pour se rendre rapidement au centre de Paris"
178,Accueil sympathique et le lit est confortable…
178,"La chambre est située dans une maison très calme .Les hôtes sont des gents sympathiques,réactifs et discrets."
178,"Merci Thierry pour le très bon accueil ! La maison se trouve à seulement 5 minutes à pied du centre des examens et du RER si vous voulez explorer Paris. Le logement est propre, calme est agréable."
178,Bonne adresse très proche de la maison des examens et du RER.
178,"Personnes très accueillantes, à 5min de la maison des examens. Lieu propre, je recommande fortement."
178,Très bon accueil
178,Mon fils y va pour la 2eme fois. Ravi
178,Bon accueil. Proche de la gare Laplace. Chambre confortable et calme
178,Chambre calme
178,"Super accueil, je conseille vivement."
178,Très joli chambre. Des propriétaires agréables. Très bien situé à 5 minutes à pied de la maison des examens.
178,"Chambre très calme avec tout le confort nécessaire, les hôtes sont super accueillants et conviviaux, le cadre est parfait pour passer ses concours !! 
PS: le chat est un amour!"
178,"Accueil sympathique avec un petit cafe, la chambre est propre, je recommande vivement cette location avec un atout proche du rer."
178,Maison idéalement située par rapport à la maison des examens.  Bon rapport qualité prix et accueil très gentil de la part de Thierry et son épouse.
178,Très bonne nuit. Belle chambre
178,"Emplacement parfait, juste à côté du centre des examens."
178,"Bonjour. 
Mon fils a été très content de son passage chez vous. Merci"
178,"Emplacement idéal pour passer un examen le lendemain, Thierry et sa femme ont été réactif et très accueillant !"
178,"Très bien situé à 5 minutes du RER et proche nombreux commerces et restaurants.
Hôtes discrets."
178,"Rien à redire, je les recommande, hôtes réactifs, accueillants et bienveillants ! Emplacement idéal si vous souhaitez vous rendre au rentre des examens. De plus leur chat est adorable !"
178,Très bon emplacement pour passer l’examen l’hôte et sa femme sont très sympa et accueillant !
178,Une chambre confortable et propre !
178,Le second séjour chez Thierry s'est très bien passé. Merci pour votre accueil!
178,Hôtes très accueillants et chaleureux ! Chambre propre et bien équipée 
178,"Thierry et sa femme sont très accueillants, on se sent chez eux comme chez soi et c'est agréable. 
Merci encore !"
178,Accueil sympathique. La chambre est très bien et l’emplacement parfait pour se rendre à la maison des examens.
178,"J'ai passé un agréable séjour chez Thierry dont la maison était,comme promis,a proximité de la maison des examens"
178,Parfait pour passer un concours à deux pas à la maison des examens ! Hors accueillants et flexibles !
178,"Logement situé dans une rue calme,RER à proximité et possibilité de parking,couple sympathique,seul bémol une literie vieillotte."
178,Hôtes bienveillants et réactifs pour un passage de concours dans les meilleures conditions.
178,"Le lieu est parfaitement adapté, au calme, pour se reposer avant le passage d'un examen, et à 5mn à pied de la maison des examens.
La chambre se trouve à l'étage (attention donc si vous ne pouvez pas monter d'escaliers).
L'accueil de Thierry et son épouse est parfait, ils sont extrêmement serviables."
178,"Thierry et Pascale sont des hôtes accueillants et attentionnés, qui proposent un logement idéal à 5 minutes de la Maison des Examens. Parfait ! Merci à eux."
178,"Thierry est un super hôte ! Sa maison est à 5min du centre d’examen. Grâce à lui j’étais dans les meilleures conditions pour passer mon concours.

La propreté de la chambre et la convivialité de Thierry sont les points forts de cette réservation.

Encore merci"
178,"Mon séjour chez Pascale et Thierry fut parfait : accueil très sympathique, chaleureux, la maison est paisible, propre et confortable, située à seulement 5 minutes à pied de la maison des examens. N'hésitez pas une seconde !
Et encore un immense grand merci !"
178,"Accueil chaleureux, chambre confortable et propre."
178,Je vous recommande cette adresse. Ce sont des personnes vraiment accueillantes.
178,"parfait en tout , je recommande !"
178,"Coupe très accueillant, sympathique et arrangeant, qui nous ont tout de suite mises à l'aise. Propreté et confort de la chambre et salle de bain impeccables. Très bon rapport qualité/prix. Petit chat sociable et très mignon en prime, nous recommandons vivement."
178,"Nous avons été très bien accueillis chez Thierry. Lui et son épouser sont arrangeants et disponibles pour les voyageurs. La chambre était agréable, tout à fait conforme aux photos."
178,"Je recommande chaleureusement la maison de Thierry. Hospitalité, discrétion, calme et sérénité!"
178,parfait pour passer une nuit au calme. le RER et la maison des examens à proximité en font un emplacement idéal.
178,"Logement super bien situé, tout proche du Rer B La place 400m et au calme dans une impasse. Un accueil chaleureux.  Logement très propre. Une remarque pour les voyageurs à mobilité réduite : l escalier qui mène à la chambre est très abrupt.
Adresse à retenir ! je vs recommande ce logement."
178,"Dans une maison très bien située près du RER, à deux pas de Paris. Chambre agréable, accès facile à la salle de bains. Je ne me rappelle pas si c'est indiqué dans le descriptif, mais attention à l'escalier, très raide, pour des personnes modérément mobiles ou chargées de grosses valises. Bien qu'absents pendant tout le week-end, mes hôtes m'ont fait confiance puisque j'ai pu séjourner seule dans cette petite maison calme. L'accueil à mon arrivée était parfaitement organisé. Une halte idéale."
178,"Personne très accueillante et arrangeante, logement sympathique et très propre avec tout le nécessaire de douche ! Bien desservi par les transports, j'ai pu me rendre à l'ens cachan en 15 min pour mes examens. J'ai également très bien dormi, pour mon premier airbnb je suis entièrement satisfait, rien à redire."
178,"Maison au calme, parfaitement située pour accéder à la maison des examens"
178,"Proximité des transport et des commerces, accueil et situation géographique très bien. J'ai passé un très bon séjour et j'ai apprécié le calme pour passer de bonnes nuits et être frais et dispos pour travailler le lendemain ou visiter des expositions à Paris. Plusieurs options pour se déplacer : RER, bus et si on aime marcher on peut rejoindre à pied, la Porte d'Orléans ou la Cité Universitaire où l'on trouve tram et métro."
178,Très très bon accueil de la part de Thierry et sa compagne. Très réactifs et très agréables. Je recommande vivement ! 
178,Conforme à la description. Très bonne literie. Environnement particulièrement calme
178,Tres bonnes réactivité et disponibilité
178,"Thierry vous accueillera dans sa charmante maison bien située et au calme
Je recommande sans réserve Thierry"
178,"Emplacement idéal pour un examen  à la maison des concours.
Thierry et son épouse sont très sympathiques et arrangeants. Nous recommandons vivement."
178,"Très bon accueil de Thierry et sa femme. Chambre bien équipée et propre, proche de la Maison des examens et d'un centre commercial."
178,Très bien accueilli et très arrangeant parfais pour se détendre avant un examen et moins de stress car vraiment très près de la maison des examens
178,"Deux nuits passées chez Thierry et sa femme pour les examens. Très bon accueil, ils sont arrangeants sur les horaires d'arrivées et de départs. Je recommande ce logement. (A 5mn à pied de la maison des examens)"
178,"Emplacement idéal pour se rendre à la maison des examens en 5min à pied !! Thierry et sa femme sont dérangeants pour l'heure d'arriver et de départ. Chambre propre avec tout le nécessaires de toilettes. 
Je recommande ! "
178,Couple très accueillant et parfaitement situé pour se rendre à la maison des examens. 
178,"Je fais partie de celles et ceux qui sont convoqué.e.s à la maison des Examens à 6h du matin et qui choisissent un hébergement pour la veille. La chambre est parfaite pour rester au calme et bien se reposer, je n'ai rien à redire. La maison des Examens est effectivement tout proche, c'est très pratique. L'accueil est impeccable, merci encore !"
178,"Je recommande vivement ce logement, Thierry et sa femme Pascale sont charmants, très accueillants et se sont de super hôtes. La maison est située dans un environnement calme.
Pour passer des examens c’est le top. A 5 minutes du rer B et de la maison des examens. Idéal pour une visite sur Paris."
178,"Logement satisfaisant pour passer ses examens (5min à pied de la Maison des Examens). De plus, il y a tout ce qu'il faut pour manger aux alentours (en terme de restaurants).
Thierry et sa femme sont très accueillants et sympathiques. Ils mettent a disposition tout ce qu'il faut pour passer un bon séjour. 
Nous recommandons."
178,"Thierry et sa femme sont des hôtes parfaits, très arrangeants et très sympathiques au demeurant. Je recommande vivement cette chambre pour qui doit aller au centre d'examens et de reposer avant/après. Et puis le Parc des Princes n'est pas si loin... ;)"
178,Tres bien placé  à cote du centre des examens et tres calme et propre
178,Accueil très agréable . La chambre est très bien situé à 5 minutes de la maison des examens .
178,"Très bonne adresse, notamment pour passer des concours à la maison des examen !"
178,"Merci pour votre accueil. Le séjour, bien que bref, fut très agréable. La chambre est propre, l'hôtesse est avenante, arrangeante et amicale, et le logement bien placé. J'ai passé un très bon moment. Une adresse à retenir !"
178,"Chambre convenable et confortable, la photo de la pièce est parfaitement conforme. Il n'y pas de tv mais c'est l'idéal pour bien réviser sereinement.  La maison est propre même si pas vraiment moderne, la salle de bain se situe au bout du couloir. Tout est convenable et parfaitement éclairé. Je ne regrette pas d'être venue. Thierry et Pascale sont des gens calmes et attentionnés. L'emplacement de leur maison est idéalement situé à pied si vous souhaitez passer vos concours à la maison des examens.  Néanmoins allez y aux moins 20mn à l'avance car bien que le bâtiment soit visible vous devez contournez le quartier, longer en 4 mn la rue principal, passer sous la passerelle RER et ensuite juste sur la droite vous marchez un peu sur une ruelle et vous arrivez à destination. Bref je vous conseille vivement  cette chambre."
178,"Notre séjour chez Thierry s’est très bien passé, je recommande sans hésiter !"
178,"J'ai passé une nuit dans la chambre proposé par Thierry, tout correspondait à l'annonce et le quartier était très sympa. L'emplacement est top si vous avez un examen à passer à la maison des examens (5 minutes à pied).
Merci pour cet accueil :)"
